0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.486769299386588	0.0581452180640417	0.000622417093936105	6.6832586704118e-05	0.422517432560899	0.0136408652667534	0.00212803161038126	0.000797331711458453	9.35971537036414e-05	1.91517816371638e-06	0.0128555158040412	0.00184586481047953	0.000170013015729776	6.07379776348679e-06	0.000339591959356667
0	0.907929837415675	0.0116797027671629	0.00363160042524525	0.00038994631117882	0.0469301469433871	0.0190712917617913	0.00302485356053827	0.000153359039039401	2.8225594943715e-05	1.0450264844516e-05	0.00586562388762684	0.000777818318422786	0.000279060943429324	3.0411393216936e-06	0.000225041627392779
0	0.890180590860544	0.0299403088928772	0.0116570818816484	0.00125168945414288	0.0403492449659557	0.0165268234156703	0.00275163917322931	0.000592261198895991	0.000109005157475145	4.62728993120075e-05	0.00542672220715294	0.000697038788658561	0.000243238327352167	1.89516448164134e-05	0.000209131132268918
